Rm,Sm,Rn,Sn,RS_Gr,RS_Gn,chi2_pvalue,diff_entropy,lsb_diff_entropy,median_prefix_p,chi2_stat,label,photo_id,variant,method,p,density,changed_frac
24910,13363,21401,12322,0.1761932373046875,0.1385345458984375,1.1814471267728453e-142,3.4685797186039173,0.9985154538052433,1.0990041126059984e-56,1039.7977181028373,1,196,v5,matrix,2,0.8,0.2000
41488,5286,37591,5180,0.552398681640625,0.4945526123046875,1.4469369102325876e-235,2.708015394287244,0.9646341385249886,2.8143740089715336e-192,1512.3074366526678,0,197,clean,,,,
40468,5536,36443,5406,0.53302001953125,0.4735870361328125,2.7660281477427985e-222,2.733318637436958,0.9730257802730224,3.6144426295158087e-183,1445.5054211957497,1,197,v0,nsF5,3,0.25,0.0316
39385,5858,35220,5745,0.5115814208984375,0.4497528076171875,7.0914421684907476e-211,2.7586522940823817,0.9807051928509747,9.320357647189959e-176,1387.8890567739832,1,197,v1,nsF5,3,0.55,0.0692
38970,6100,34607,5898,0.501556396484375,0.4380645751953125,2.7197629461815385e-197,2.7697667243643007,0.983846977293813,1.3397935101909557e-170,1318.977837326939,1,197,v2,nsF5,2,0.35,0.0883
36598,7310,31694,6946,0.4468994140625,0.37762451171875,9.585904250354463e-191,2.816723578710357,0.9963476224613628,3.110438420065689e-154,1285.6318954201697,1,197,v3,nsF5,2,0.85,0.2142
36296,6688,32438,6511,0.4517822265625,0.3956146240234375,2.4339492316035682e-167,2.756241252171417,0.9795065567685519,3.153068273693778e-137,1165.622159327923,1,197,v4,matrix,3,0.5,0.0626
27949,10751,24410,10276,0.262420654296875,0.215667724609375,2.753836501948582e-64,2.8290304392946894,0.9954219073875217,8.830299813481076e-52,610.41314907983,1,197,v5,matrix,2,0.8,0.2006
32970,10033,28542,9524,0.3499908447265625,0.290191650390625,1.2965632384472414e-234,3.8590929144428667,0.9964129365137047,2.649967749470443e-59,1510.2314805256628,0,198,clean,,,,
32530,10181,28061,9573,0.3410186767578125,0.2821044921875,1.098851166975867e-213,3.864855393165297,0.9971752201904904,2.1585708859137015e-48,1404.7441022707715,1,198,v0,nsF5,3,0.25,0.0319
32074,10349,27534,9670,0.3314971923828125,0.2725830078125,2.867189200069989e-196,3.87085419549819,0.9979985898695385,7.627192638805342e-44,1316.3635588928398,1,198,v1,nsF5,3,0.55,0.0700
31793,10464,27083,9752,0.3254547119140625,0.2644500732421875,7.623656522455019e-167,3.8735789570590913,0.9982640957266256,6.209158600423004e-36,1165.5540021318313,1,198,v2,nsF5,2,0.35,0.0890
30764,11088,25727,10202,0.30023193359375,0.2368927001953125,7.180818687110938e-111,3.883948055288087,0.9995413284338923,3.8464260872759936e-26,871.1897639685799,1,198,v3,nsF5,2,0.85,0.2162
30261,10980,26042,10263,0.2942047119140625,0.2407684326171875,4.771050724480153e-185,3.8711426401576854,0.9979208236118466,1.7690655359298494e-40,1259.0931924298911,1,198,v4,matrix,3,0.5,0.0624
25308,13533,21421,12378,0.1796722412109375,0.1379852294921875,2.0343122751736222e-61,3.893422400645007,0.9994846033401068,9.755531167952135e-11,595.725083534145,1,198,v5,matrix,2,0.8,0.1999
26743,14318,21545,12570,0.1895904541015625,0.1369476318359375,2.5874624750720193e-40,4.529036001978605,0.9997401023623922,7.191372924918905e-13,468.382778441485,0,199,clean,,,,
26553,14407,21475,12667,0.185333251953125,0.1343994140625,5.165670583509915e-38,4.530822595738019,0.9997727153789031,2.2609708201245436e-12,453.8384593426417,1,199,v0,nsF5,3,0.25,0.0318
26387,14422,21282,12618,0.1825714111328125,0.1322021484375,2.525751065166281e-38,4.532248440998748,0.9998372337885781,9.158621452606968e-11,455.8132562361731,1,199,v1,nsF5,3,0.55,0.0697
26285,14634,21083,12786,0.1777801513671875,0.1266021728515625,6.286176195670478e-34,4.533256972105401,0.9998783908878459,6.170490117317846e-11,427.5552538941335,1,199,v2,nsF5,2,0.35,0.0886
25957,14936,20638,13068,0.1681671142578125,0.115509033203125,2.3403493659494692e-36,4.53599144291969,0.9999806231068481,4.104056437218473e-11,443.2572438771621,1,199,v3,nsF5,2,0.85,0.2150
25487,14936,20622,13013,0.1609954833984375,0.1161041259765625,1.2876158485375357e-26,4.533589309072013,0.9998179745285432,1.1930562358726577e-09,378.70721534063335,1,199,v4,matrix,3,0.5,0.0626
23217,16591,18686,14374,0.101104736328125,0.0657958984375,8.604456332817196e-07,4.542584021487115,0.9999775060611555,0.004150310685597508,219.5949016999341,1,199,v5,matrix,2,0.8,0.1998
34349,8108,31893,8473,0.4004058837890625,0.35736083984375,0.0,3.439167790744798,0.9715725197213316,2.5773075189540328e-297,3250.0160869850083,0,200,clean,,,,
33546,8256,30995,8572,0.385894775390625,0.3421478271484375,0.0,3.4598469690226166,0.9780246523778167,5.255397010073822e-286,3079.5434020403127,1,200,v0,nsF5,3,0.25,0.0315
32746,8460,30091,8733,0.370574951171875,0.325897216796875,0.0,3.479837516923557,0.9844868718610886,2.1722331948822735e-268,2864.8720889511837,1,200,v1,nsF5,3,0.55,0.0692
32396,8526,29539,8861,0.364227294921875,0.315521240234375,0.0,3.4883506340808967,0.9868650832940788,1.1093637889989244e-276,2867.162644940185,1,200,v2,nsF5,2,0.35,0.0880
30531,9325,27355,9704,0.323577880859375,0.2693328857421875,0.0,3.5248501120325146,0.9969268106668825,8.863107675233832e-244,2380.826968700953,1,200,v3,nsF5,2,0.85,0.2134
30641,9047,28220,9251,0.329498291015625,0.2894439697265625,0.0,3.478321075184692,0.9833898374241379,2.200919400472234e-220,2506.2049099059664,1,200,v4,matrix,3,0.5,0.0624
24480,11661,22216,11758,0.1956024169921875,0.159576416015625,3.9395520694505294e-204,3.534699456115008,0.9962626656040985,1.3772569789830246e-93,1356.3320256790707,1,200,v5,matrix,2,0.8,0.1994
32522,4804,31591,8498,0.422943115234375,0.3523712158203125,0.0,3.458066360673918,0.9900632086476647,0.0,5635.604583217066,0,201,clean,,,,
31819,5019,30815,8624,0.408935546875,0.3386077880859375,0.0,3.470265655035491,0.9922783011251791,0.0,5329.26667040602,1,201,v0,nsF5,3,0.25,0.0316
31034,5351,29904,8822,0.3918914794921875,0.321685791015625,0.0,3.4820372767817935,0.9944088980636346,0.0,5100.221597064812,1,201,v1,nsF5,3,0.55,0.0698
30604,5380,29469,8904,0.3848876953125,0.3137969970703125,0.0,3.486131114047199,0.9956426863993086,0.0,5031.350658309907,1,201,v2,nsF5,2,0.35,0.0891
29014,6320,27513,9501,0.346282958984375,0.27484130859375,0.0,3.507404591584147,0.9989729580008043,0.0,4125.429142681,1,201,v3,nsF5,2,0.85,0.2155
28800,5934,28045,9405,0.348907470703125,0.284423828125,0.0,3.4821111713333264,0.9940436391548346,0.0,4412.240490259241,1,201,v4,matrix,3,0.5,0.0627
22388,9070,22137,11991,0.203216552734375,0.154815673828125,0.0,3.521355404116035,0.9987133533511876,9.03082874822721e-176,2137.1838952418148,1,201,v5,matrix,2,0.8,0.2007
37515,7198,33512,6872,0.4626007080078125,0.406494140625,6.405049681994792e-178,2.756797571348784,0.9846506664222188,4.8137380104646605e-164,1222.5650746313604,0,202,clean,,,,
36890,7437,32736,7021,0.4494171142578125,0.3923797607421875,1.27465347559959e-166,2.7781021383476125,0.9880870562165804,3.06799514344346e-154,1164.401593819427,1,202,v0,nsF5,3,0.25,0.0315
36121,7666,31852,7267,0.4341888427734375,0.3751373291015625,9.102028784588369e-155,2.800204890893213,0.9913217933141323,3.0292191062157895e-147,1103.0007926170072,1,202,v1,nsF5,3,0.55,0.0688
35784,7787,31447,7436,0.4272003173828125,0.3663787841796875,2.986923507996337e-138,2.8095476575287393,0.9927906004150924,1.0886948151132419e-126,1016.6974849819958,1,202,v2,nsF5,2,0.35,0.0875
34069,8579,29481,7943,0.388946533203125,0.328643798828125,2.7249999036414735e-111,2.8528166982675973,0.9982513510293402,8.476186957782766e-101,873.4538062916174,1,202,v3,nsF5,2,0.85,0.2134
33649,8499,29663,8054,0.383758544921875,0.3297271728515625,4.8496751909147065e-129,2.7981190358051977,0.9908371293832138,1.7385141764857027e-120,968.1280159738731,1,202,v4,matrix,3,0.5,0.0626
26799,11683,23493,11004,0.23065185546875,0.1905670166015625,8.414916324945875e-38,2.8668646393103523,0.9978961613783166,1.4007422805034254e-34,452.4897777178221,1,202,v5,matrix,2,0.8,0.2003
33211,10429,27681,9076,0.347625732421875,0.2838897705078125,1.3337129366089307e-169,3.4015446750103497,0.9968192333462488,4.54766475743095e-174,1179.7761694265223,0,203,clean,,,,
32836,10555,27288,9198,0.3399810791015625,0.276031494140625,5.261774470676093e-165,3.412654501235876,0.9975674296939956,3.2380821857606477e-167,1156.056282238986,1,203,v0,nsF5,3,0.25,0.0315
32472,10686,26836,9370,0.332427978515625,0.266510009765625,2.611920069241397e-153,3.423937870957039,0.9982453693906943,2.6515601217844696e-156,1095.4200911857142,1,203,v1,nsF5,3,0.55,0.0689
32195,10913,26542,9415,0.324737548828125,0.2613372802734375,3.1844390091709903e-163,3.4280998830519906,0.9985638575175866,2.539018039418839e-165,1146.8442290337075,1,203,v2,nsF5,2,0.35,0.0873
31272,11442,25501,9909,0.302581787109375,0.2379150390625,6.028902571043743e-139,3.4528665730267343,0.999658670169647,2.269696963318841e-140,1020.3486919597399,1,203,v3,nsF5,2,0.85,0.2123
30627,11395,25338,9972,0.29345703125,0.234466552734375,9.593339275124051e-116,3.4233566736603733,0.9981311797864728,2.1569504872027592e-120,897.3550985829883,1,203,v4,matrix,3,0.5,0.0625
25839,14138,21280,12374,0.1785430908203125,0.135894775390625,1.7233743076295295e-51,3.465470772946525,0.9995660192653569,2.1382126972756775e-55,536.9837686871045,1,203,v5,matrix,2,0.8,0.1995
31181,12361,24368,10531,0.28717041015625,0.2111358642578125,1.6486279968746307e-246,3.5259604053588984,0.9994953088866672,1.024388911632804e-37,1569.887558937579,0,204,clean,,,,
30967,12483,24224,10602,0.28204345703125,0.207855224609375,5.546207345253738e-234,3.530735653136515,0.9996333859138051,8.9539459267292e-36,1507.0602075824702,1,204,v0,nsF5,3,0.25,0.0319
30785,12585,23985,10694,0.2777099609375,0.2028045654296875,1.3893678269406952e-236,3.5358470176858146,0.9997505672122959,8.053028718476862e-36,1520.12512004335,1,204,v1,nsF5,3,0.55,0.0701
30666,12609,23812,10638,0.2755279541015625,0.201019287109375,1.7175524416547e-213,3.538859385118524,0.9997604151476653,7.059785316017966e-32,1403.7629315846984,1,204,v2,nsF5,2,0.35,0.0893
30084,12895,23575,10781,0.2622833251953125,0.195220947265625,1.4868522930696575e-215,3.5502604773507387,0.9999313673057217,8.463413076106206e-33,1414.1930327006842,1,204,v3,nsF5,2,0.85,0.2164
29402,13378,22918,11322,0.2445068359375,0.17694091796875,1.4023309560144119e-176,3.5363772675114333,0.9997215693768782,4.90326809916245e-27,1215.6826072463823,1,204,v4,matrix,3,0.5,0.0627
25898,15450,20424,12807,0.159423828125,0.1162261962890625,7.186230970550057e-53,3.5598361959583515,0.9999353421406296,0.00012174601271400091,545.2552300602922,1,204,v5,matrix,2,0.8,0.2003
34509,10053,30300,8848,0.3731689453125,0.32733154296875,4.7835266448352985e-261,3.6726476245681883,0.9843279196788757,3.2757254643292664e-129,1642.5261143805442,0,205,clean,,,,
33893,10252,29639,9024,0.3607330322265625,0.3145599365234375,6.601555335007188e-253,3.6849924099732814,0.9878143890689751,4.343961491013038e-126,1601.8881076870746,1,205,v0,nsF5,3,0.25,0.0315
33337,10442,28846,9208,0.3493499755859375,0.299652099609375,2.7796706104393687e-246,3.6969300027312135,0.9914607583614693,7.040964090582115e-118,1568.751710088345,1,205,v1,nsF5,3,0.55,0.0693
32979,10504,28611,9333,0.3429412841796875,0.294158935546875,2.6472613483729664e-248,3.70157334124177,0.9927551872778353,6.399568268662419e-111,1578.8685069358908,1,205,v2,nsF5,2,0.35,0.0881
31459,11134,26835,9683,0.3101348876953125,0.26171875,3.900175290435524e-254,3.7219368650848628,0.9982535236353711,5.687219102828319e-113,1608.0271526063962,1,205,v3,nsF5,2,0.85,0.2144
31221,11119,27004,9873,0.306732177734375,0.2613983154296875,5.202136098455793e-193,3.6964246192060237,0.9908564465250278,5.310760101932146e-93,1299.7598879345417,1,205,v4,matrix,3,0.5,0.0623
25422,13684,21709,12064,0.179107666015625,0.1471710205078125,2.7961618403544792e-86,3.731459596148112,0.9978674547686335,5.148377156632777e-39,736.9188510449175,1,205,v5,matrix,2,0.8,0.1998
35221,8063,31026,8115,0.414398193359375,0.3495941162109375,0.0,3.2434285753989625,0.9881439139677897,1.0528318721188537e-90,2144.423994004338,0,206,clean,,,,
34627,8261,30302,8220,0.402313232421875,0.336944580078125,0.0,3.2608023430743005,0.9910275271103066,3.160897511226472e-80,2046.827750616376,1,206,v0,nsF5,3,0.25,0.0319
33946,8519,29489,8419,0.3879852294921875,0.321502685546875,6.4e-323,3.27755995005412,0.9936595227818834,2.397849137727223e-75,1948.9210264214505,1,206,v1,nsF5,3,0.55,0.0697
33732,8584,29368,8447,0.38372802734375,0.3192291259765625,0.0,3.282419250726678,0.9944724356939941,1.0485040630291989e-80,1961.3636586980954,1,206,v2,nsF5,2,0.35,0.0888
32335,9355,27647,9084,0.35064697265625,0.2832489013671875,1.307192923495484e-291,3.314928949639369,0.9987309995143834,2.648282743106056e-66,1794.4050405626963,1,206,v3,nsF5,2,0.85,0.2161
31637,9292,27648,9140,0.3409576416015625,0.28240966796875,8.709254016427271e-261,3.2752406993546335,0.9932542668134025,1.5132143617651703e-55,1641.228227576786,1,206,v4,matrix,3,0.5,0.0625
25805,12209,22222,11628,0.20745849609375,0.161651611328125,2.545041058640125e-124,3.329335202928227,0.9984432653169666,2.8726279852440476e-23,943.0993257553916,1,206,v5,matrix,2,0.8,0.2005
33919,8709,29311,8539,0.384674072265625,0.31695556640625,0.0,3.345423831049533,0.9952760022336522,2.7153373882110503e-66,2608.8897263405906,0,207,clean,,,,
33450,8947,28789,8717,0.3738861083984375,0.3062744140625,0.0,3.3595287363287567,0.9963957853401098,5.708748969497386e-66,2521.8349847019417,1,207,v0,nsF5,3,0.25,0.0319
32958,9220,28200,8936,0.362213134765625,0.2939453125,0.0,3.3737458314403894,0.9973932741459146,3.1270795047823662e-65,2465.9584912240853,1,207,v1,nsF5,3,0.55,0.0700
32694,9251,28007,9026,0.3577117919921875,0.2896270751953125,0.0,3.3797627669838555,0.9977448212588047,5.780750111509854e-62,2367.8974953042652,1,207,v2,nsF5,2,0.35,0.0892
31558,9929,26463,9487,0.3300323486328125,0.259033203125,0.0,3.408625184444552,0.9994757201065598,5.434590927150515e-66,2108.0511257120975,1,207,v3,nsF5,2,0.85,0.2164
30951,9972,26542,9666,0.3201141357421875,0.25750732421875,0.0,3.3738288352494465,0.9972534227242238,1.295920060495975e-48,2103.396648588459,1,207,v4,matrix,3,0.5,0.0626
25706,12623,21718,11944,0.1996307373046875,0.149139404296875,1.3542833702158141e-143,3.4233432672990545,0.9993605738408592,5.743114448621433e-16,1044.7240846410045,1,207,v5,matrix,2,0.8,0.2005
36023,7915,31825,8000,0.42889404296875,0.3635406494140625,0.0,3.287632750684627,0.9849299853691138,1.4079351677015363e-113,2134.9568567018546,0,208,clean,,,,
35317,8149,31118,8132,0.41455078125,0.350738525390625,0.0,3.305512095733289,0.9884478757756547,3.81793751021425e-108,2072.7408790782065,1,208,v0,nsF5,3,0.25,0.0318
34648,8354,30373,8290,0.401214599609375,0.3369598388671875,0.0,3.3236940811236786,0.9917879015647286,1.1895189770116336e-107,2013.2247877276484,1,208,v1,nsF5,3,0.55,0.0697
34466,8462,30024,8394,0.39678955078125,0.330047607421875,3e-322,3.331785711324859,0.9931577129152287,5.616045628493181e-105,1945.697836126048,1,208,v2,nsF5,2,0.35,0.0894
32797,9279,28271,8936,0.358856201171875,0.2950286865234375,2.5861266e-316,3.3666222562109533,0.9984224355079384,4.38407534214406e-101,1916.4511678977804,1,208,v3,nsF5,2,0.85,0.2164
32247,9092,28286,8943,0.3533172607421875,0.2951507568359375,1.6807592972080732e-264,3.322634733647037,0.991193315495078,2.4838907468273664e-84,1659.7458394279454,1,208,v4,matrix,3,0.5,0.0625
26006,12171,22391,11570,0.2111053466796875,0.1651153564453125,2.288448674145671e-99,3.380664400543078,0.998068310039916,7.235775992850785e-27,808.8924126319085,1,208,v5,matrix,2,0.8,0.2008
24657,12428,20753,12836,0.1865997314453125,0.1208038330078125,2.4215142842443172e-82,4.430178906810653,0.9999973865044267,1.0551589229763031e-67,714.9925569586667,0,209,clean,,,,
24562,12469,20686,12841,0.1845245361328125,0.1197052001953125,2.0183131308616966e-77,4.431534141894847,0.9999961172395894,3.6702828738476695e-63,687.386841773809,1,209,v0,nsF5,3,0.25,0.0315
24475,12565,20563,12917,0.181732177734375,0.116668701171875,4.696881213470567e-70,4.432563516272334,0.9999989141421013,3.834075532476244e-59,645.5851361853412,1,209,v1,nsF5,3,0.55,0.0692
24395,12639,20672,12796,0.17938232421875,0.12017822265625,3.332030328657991e-70,4.433552130159052,0.9999990515696879,7.524750030936044e-63,646.4373563188409,1,209,v2,nsF5,2,0.35,0.0881
24354,12700,20298,12896,0.177825927734375,0.112945556640625,4.657209257786e-68,4.436235178209539,0.9999988384468015,1.3068411658466219e-59,634.1482837019918,1,209,v3,nsF5,2,0.85,0.2141
23656,13140,19983,13343,0.16046142578125,0.101318359375,3.284434136384554e-52,4.433159169552271,0.999998709080862,8.686026980681699e-42,541.30393651147,1,209,v4,matrix,3,0.5,0.0626
21840,14672,18626,14256,0.109375,0.066680908203125,4.6817962250275056e-24,4.4397412480564125,0.9999969270842806,6.503207706077742e-19,360.8927405148697,1,209,v5,matrix,2,0.8,0.2008
32315,7729,29084,8977,0.375152587890625,0.3068084716796875,4.015229331190818e-170,3.5865832717287933,0.9957285308880996,1.949910649888055e-106,1182.463190416575,0,210,clean,,,,
31856,7939,28572,9186,0.3649444580078125,0.295806884765625,4.03206219680087e-165,3.5948195414370048,0.9968586994289121,2.1759884619844284e-100,1156.6536255435847,1,210,v0,nsF5,3,0.25,0.0316
31306,8213,27941,9305,0.3523712158203125,0.28436279296875,1.1105617639334675e-162,3.602652931469472,0.9978776439726704,9.889107179097904e-96,1144.0377676033781,1,210,v1,nsF5,3,0.55,0.0693
31098,8321,27640,9450,0.3475494384765625,0.277557373046875,6.184644027550316e-161,3.6069393890840193,0.9979664897197833,1.8250521197678096e-98,1135.0009173207,1,210,v2,nsF5,2,0.35,0.0887
29868,9038,26279,9934,0.317840576171875,0.2494049072265625,4.920729556499155e-144,3.6239999758236765,0.9994528760856551,5.1318438904422157e-79,1047.025551677176,1,210,v3,nsF5,2,0.85,0.2141
